,Postcode,Latitude,Longitude,State,Fuel Type,Registrations as at 31 January 2021,Registrations as at 31 January 2022,Registrations as at 31 January 2023
8434,5650,-33.152294,135.740152,SA,HFCEV,0,0,0
8435,5650,-33.152294,135.740152,SA,Hybrid/PHEV,0,0,0
8436,5651,-33.169608,135.528428,SA,ICE,167,156,162
8437,5651,-33.169608,135.528428,SA,BEV,0,0,0
8438,5651,-33.169608,135.528428,SA,HFCEV,0,0,0
8439,5651,-33.169608,135.528428,SA,Hybrid/PHEV,0,0,0
8440,5652,-33.091309,135.249834,SA,ICE,742,738,772
8441,5652,-33.091309,135.249834,SA,BEV,0,0,0
8442,5652,-33.091309,135.249834,SA,HFCEV,0,0,0
8443,5652,-33.091309,135.249834,SA,Hybrid/PHEV,3,0,3
8444,5653,-32.967987,135.229267,SA,ICE,98,98,98
8445,5653,-32.967987,135.229267,SA,BEV,0,0,0
8446,5653,-32.967987,135.229267,SA,HFCEV,0,0,0
8447,5653,-32.967987,135.229267,SA,Hybrid/PHEV,0,0,0
8448,5654,-32.833204,135.02092,SA,ICE,244,249,255
8449,5654,-32.833204,135.02092,SA,BEV,0,0,0
8450,5654,-32.833204,135.02092,SA,HFCEV,0,0,0
8451,5654,-32.833204,135.02092,SA,Hybrid/PHEV,0,0,3
8452,5655,-32.708545,134.790236,SA,ICE,113,127,116
8453,5655,-32.708545,134.790236,SA,BEV,0,0,0
8454,5655,-32.708545,134.790236,SA,HFCEV,0,0,0
8455,5655,-32.708545,134.790236,SA,Hybrid/PHEV,0,0,0
8456,5660,-32.544993,134.650428,SA,ICE,46,46,50
8457,5660,-32.544993,134.650428,SA,BEV,0,0,0
8458,5660,-32.544993,134.650428,SA,HFCEV,0,0,0
8459,5660,-32.544993,134.650428,SA,Hybrid/PHEV,0,0,0
8460,5661,-32.360111,134.539431,SA,ICE,163,164,168
8461,5661,-32.360111,134.539431,SA,BEV,0,0,0
8462,5661,-32.360111,134.539431,SA,HFCEV,0,0,0
8463,5661,-32.360111,134.539431,SA,Hybrid/PHEV,0,0,0
8464,5670,-33.409359,135.02078,SA,ICE,504,489,496
8465,5670,-33.409359,135.02078,SA,BEV,0,0,0
8466,5670,-33.409359,135.02078,SA,HFCEV,0,0,0
8467,5670,-33.409359,135.02078,SA,Hybrid/PHEV,0,0,3
8468,5671,-33.13972293,134.539577,SA,ICE,242,228,245
8469,5671,-33.13972293,134.539577,SA,BEV,0,0,0
8470,5671,-33.13972293,134.539577,SA,HFCEV,0,0,0
8471,5671,-33.13972293,134.539577,SA,Hybrid/PHEV,0,0,0
8472,5680,-32.93215968,134.2389533,SA,ICE,2282,2327,2426
8473,5680,-32.93215968,134.2389533,SA,BEV,0,0,3
8474,5680,-32.93215968,134.2389533,SA,HFCEV,0,0,0
8475,5680,-32.93215968,134.2389533,SA,Hybrid/PHEV,8,9,12
8476,5690,-31.68926163,133.6102266,SA,ICE,3350,3324,3357
8477,5690,-31.68926163,133.6102266,SA,BEV,0,0,0
8478,5690,-31.68926163,133.6102266,SA,HFCEV,0,0,0
8479,5690,-31.68926163,133.6102266,SA,Hybrid/PHEV,14,19,22
8480,5700,-32.62227011,137.9070038,SA,ICE,8445,8656,8768
8481,5700,-32.62227011,137.9070038,SA,BEV,3,0,3
8482,5700,-32.62227011,137.9070038,SA,HFCEV,0,0,0
8483,5700,-32.62227011,137.9070038,SA,Hybrid/PHEV,93,123,158
8484,5701,-32.5778,137.961,SA,ICE,169,165,158
8485,5701,-32.5778,137.961,SA,BEV,0,0,0
8486,5701,-32.5778,137.961,SA,HFCEV,0,0,0
8487,5701,-32.5778,137.961,SA,Hybrid/PHEV,0,0,0
8488,5710,-27.467217,134.430044,SA,ICE,1898,1930,1927
8489,5710,-27.467217,134.430044,SA,BEV,0,0,0
8490,5710,-27.467217,134.430044,SA,HFCEV,0,0,0
8491,5710,-27.467217,134.430044,SA,Hybrid/PHEV,13,19,22
8492,5713,-31.8966,137.8624,SA,ICE,16,20,53
8493,5713,-31.8966,137.8624,SA,BEV,0,0,0
8494,5713,-31.8966,137.8624,SA,HFCEV,0,0,0
8495,5713,-31.8966,137.8624,SA,Hybrid/PHEV,0,0,0
8496,5715,-32.115,137.0666,SA,ICE,18,13,20
8497,5715,-32.115,137.0666,SA,BEV,0,0,0
8498,5715,-32.115,137.0666,SA,HFCEV,0,0,0
8499,5715,-32.115,137.0666,SA,Hybrid/PHEV,0,0,0
8500,5717,-32.2797,135.5849,SA,ICE,3,6,15
8501,5717,-32.2797,135.5849,SA,BEV,0,0,0
8502,5717,-32.2797,135.5849,SA,HFCEV,0,0,0
8503,5717,-32.2797,135.5849,SA,Hybrid/PHEV,0,0,0
8504,5719,-31.2327,136.3252,SA,ICE,93,84,80
8505,5719,-31.2327,136.3252,SA,BEV,0,0,0
8506,5719,-31.2327,136.3252,SA,HFCEV,0,0,0
8507,5719,-31.2327,136.3252,SA,Hybrid/PHEV,0,0,0
8508,5720,-30.499936,136.05216,SA,ICE,190,172,194
8509,5720,-30.499936,136.05216,SA,BEV,0,0,0
8510,5720,-30.499936,136.05216,SA,HFCEV,0,0,0
8511,5720,-30.499936,136.05216,SA,Hybrid/PHEV,0,3,0
8512,5722,-30.65609741,137.1683897,SA,ICE,416,417,405
8513,5722,-30.65609741,137.1683897,SA,BEV,0,0,0
8514,5722,-30.65609741,137.1683897,SA,HFCEV,0,0,0
8515,5722,-30.65609741,137.1683897,SA,Hybrid/PHEV,0,0,0
8516,5723,-27.80520392,133.841904,SA,ICE,1607,1568,1591
8517,5723,-27.80520392,133.841904,SA,BEV,0,0,0
8518,5723,-27.80520392,133.841904,SA,HFCEV,0,0,0
8519,5723,-27.80520392,133.841904,SA,Hybrid/PHEV,7,4,6
8520,5724,-27.39572544,133.9139,SA,ICE,403,346,292
8521,5724,-27.39572544,133.9139,SA,BEV,0,0,0
8522,5724,-27.39572544,133.9139,SA,HFCEV,0,0,0
8523,5724,-27.39572544,133.9139,SA,Hybrid/PHEV,0,0,3
8524,5725,-30.62777096,136.6673261,SA,ICE,3828,3751,3850
8525,5725,-30.62777096,136.6673261,SA,BEV,3,0,0
8526,5725,-30.62777096,136.6673261,SA,HFCEV,0,0,0
8527,5725,-30.62777096,136.6673261,SA,Hybrid/PHEV,21,20,29
8528,5730,-31.20746884,139.1395749,SA,ICE,130,117,122
8529,5730,-31.20746884,139.1395749,SA,BEV,0,0,0
8530,5730,-31.20746884,139.1395749,SA,HFCEV,0,0,0
8531,5730,-31.20746884,139.1395749,SA,Hybrid/PHEV,3,0,3
8532,5731,-29.818331,139.666239,SA,ICE,627,608,634
8533,5731,-29.818331,139.666239,SA,BEV,0,0,0
8534,5731,-29.818331,139.666239,SA,HFCEV,0,0,0
8535,5731,-29.818331,139.666239,SA,Hybrid/PHEV,3,3,0
8536,5732,-30.33286364,138.9647658,SA,ICE,186,175,186
8537,5732,-30.33286364,138.9647658,SA,BEV,0,0,0
8538,5732,-30.33286364,138.9647658,SA,HFCEV,0,0,0
8539,5732,-30.33286364,138.9647658,SA,Hybrid/PHEV,0,0,0
8540,5733,-26.37140727,139.7621514,SA,ICE,203,188,189
8541,5733,-26.37140727,139.7621514,SA,BEV,0,0,0
8542,5733,-26.37140727,139.7621514,SA,HFCEV,0,0,0
8543,5733,-26.37140727,139.7621514,SA,Hybrid/PHEV,0,0,0
8544,5734,-26.33851018,135.675034,SA,ICE,80,79,67
8545,5734,-26.33851018,135.675034,SA,BEV,0,0,0
8546,5734,-26.33851018,135.675034,SA,HFCEV,0,0,0
8547,5734,-26.33851018,135.675034,SA,Hybrid/PHEV,0,0,0
8548,5950,-34.945146,138.530183,SA,ICE,2198,2806,3677
8549,5950,-34.945146,138.530183,SA,BEV,4,12,39
8550,5950,-34.945146,138.530183,SA,HFCEV,0,0,0
8551,5950,-34.945146,138.530183,SA,Hybrid/PHEV,179,515,801
8552,6000,-31.948762,115.859912,WA,ICE,18588,17468,18855
8553,6000,-31.948762,115.859912,WA,BEV,33,52,86
8554,6000,-31.948762,115.859912,WA,HFCEV,0,0,0
8555,6000,-31.948762,115.859912,WA,Hybrid/PHEV,480,541,630
8556,6003,-31.939272,115.869136,WA,ICE,3001,2934,3015
8557,6003,-31.939272,115.869136,WA,BEV,3,9,19
8558,6003,-31.939272,115.869136,WA,HFCEV,0,0,0
8559,6003,-31.939272,115.869136,WA,Hybrid/PHEV,58,92,127
8560,6004,-31.956931,115.874601,WA,ICE,11642,11697,11966
8561,6004,-31.956931,115.874601,WA,BEV,13,51,104
8562,6004,-31.956931,115.874601,WA,HFCEV,0,0,0
8563,6004,-31.956931,115.874601,WA,Hybrid/PHEV,264,377,593
8564,6005,-31.95707,115.836896,WA,ICE,6523,7787,8107
8565,6005,-31.95707,115.836896,WA,BEV,23,35,65
8566,6005,-31.95707,115.836896,WA,HFCEV,0,0,0
8567,6005,-31.95707,115.836896,WA,Hybrid/PHEV,201,267,328
8568,6006,-31.92934,115.852913,WA,ICE,6142,6268,6334
8569,6006,-31.92934,115.852913,WA,BEV,5,20,42
8570,6006,-31.92934,115.852913,WA,HFCEV,0,0,0
8571,6006,-31.92934,115.852913,WA,Hybrid/PHEV,109,148,179
8572,6007,-31.935675,115.834335,WA,ICE,6410,6327,6660
8573,6007,-31.935675,115.834335,WA,BEV,24,42,78
8574,6007,-31.935675,115.834335,WA,HFCEV,0,0,0
8575,6007,-31.935675,115.834335,WA,Hybrid/PHEV,159,216,319
8576,6008,-31.956599,115.811432,WA,ICE,12176,12213,12624
8577,6008,-31.956599,115.811432,WA,BEV,37,76,132
8578,6008,-31.956599,115.811432,WA,HFCEV,0,0,0
8579,6008,-31.956599,115.811432,WA,Hybrid/PHEV,220,325,437
8580,6009,-31.985791,115.804692,WA,ICE,12553,12527,12509
8581,6009,-31.985791,115.804692,WA,BEV,59,118,212
8582,6009,-31.985791,115.804692,WA,HFCEV,0,0,0
8583,6009,-31.985791,115.804692,WA,Hybrid/PHEV,248,308,389
8584,6010,-31.971647,115.77639,WA,ICE,12825,12948,13031
8585,6010,-31.971647,115.77639,WA,BEV,31,89,166
8586,6010,-31.971647,115.77639,WA,HFCEV,0,0,0
8587,6010,-31.971647,115.77639,WA,Hybrid/PHEV,222,311,369
8588,6011,-31.996371,115.757646,WA,ICE,7620,7639,7632
8589,6011,-31.996371,115.757646,WA,BEV,37,73,117
8590,6011,-31.996371,115.757646,WA,HFCEV,0,0,0
8591,6011,-31.996371,115.757646,WA,Hybrid/PHEV,129,165,206
8592,6012,-32.015976,115.763404,WA,ICE,6326,6483,6527
8593,6012,-32.015976,115.763404,WA,BEV,11,41,81
8594,6012,-32.015976,115.763404,WA,HFCEV,0,0,0
8595,6012,-32.015976,115.763404,WA,Hybrid/PHEV,112,141,163
8596,6014,-31.936389,115.808169,WA,ICE,14858,15128,15686
8597,6014,-31.936389,115.808169,WA,BEV,30,75,135
8598,6014,-31.936389,115.808169,WA,HFCEV,0,0,0
8599,6014,-31.936389,115.808169,WA,Hybrid/PHEV,170,249,319
8600,6015,-31.938454,115.764683,WA,ICE,5482,5456,5471
8601,6015,-31.938454,115.764683,WA,BEV,18,51,83
8602,6015,-31.938454,115.764683,WA,HFCEV,0,0,0
8603,6015,-31.938454,115.764683,WA,Hybrid/PHEV,96,110,138
8604,6016,-31.921222,115.831181,WA,ICE,6860,6892,7038
8605,6016,-31.921222,115.831181,WA,BEV,4,21,53
8606,6016,-31.921222,115.831181,WA,HFCEV,0,0,0
8607,6016,-31.921222,115.831181,WA,Hybrid/PHEV,84,126,181
8608,6017,-31.908357,115.814562,WA,ICE,13432,13698,14701
8609,6017,-31.908357,115.814562,WA,BEV,19,52,98
8610,6017,-31.908357,115.814562,WA,HFCEV,0,0,0
8611,6017,-31.908357,115.814562,WA,Hybrid/PHEV,217,357,535
8612,6018,-31.891957,115.786821,WA,ICE,28820,29099,29291
8613,6018,-31.891957,115.786821,WA,BEV,33,81,195
8614,6018,-31.891957,115.786821,WA,HFCEV,0,0,0
8615,6018,-31.891957,115.786821,WA,Hybrid/PHEV,322,428,585
8616,6019,-31.90733,115.769183,WA,ICE,16952,16954,17140
8617,6019,-31.90733,115.769183,WA,BEV,12,44,83
8618,6019,-31.90733,115.769183,WA,HFCEV,0,0,0
8619,6019,-31.90733,115.769183,WA,Hybrid/PHEV,150,238,287
8620,6020,-31.852698,115.765396,WA,ICE,17388,17433,17422
8621,6020,-31.852698,115.765396,WA,BEV,21,53,132
8622,6020,-31.852698,115.765396,WA,HFCEV,0,0,0
8623,6020,-31.852698,115.765396,WA,Hybrid/PHEV,181,253,310
8624,6021,-31.871671,115.811933,WA,ICE,19228,18958,19212
8625,6021,-31.871671,115.811933,WA,BEV,16,46,86
8626,6021,-31.871671,115.811933,WA,HFCEV,0,0,0
8627,6021,-31.871671,115.811933,WA,Hybrid/PHEV,453,571,698
8628,6022,-31.851998,115.80924,WA,ICE,3949,3924,4002
8629,6022,-31.851998,115.80924,WA,BEV,4,5,8
8630,6022,-31.851998,115.80924,WA,HFCEV,0,0,0
8631,6022,-31.851998,115.80924,WA,Hybrid/PHEV,26,39,46
8632,6023,-31.834469,115.774028,WA,ICE,11591,11729,11648
8633,6023,-31.834469,115.774028,WA,BEV,9,21,47
8634,6023,-31.834469,115.774028,WA,HFCEV,0,0,0
8635,6023,-31.834469,115.774028,WA,Hybrid/PHEV,105,154,199
8636,6024,-31.83489,115.803068,WA,ICE,10223,10245,10364
8637,6024,-31.83489,115.803068,WA,BEV,4,15,32
8638,6024,-31.83489,115.803068,WA,HFCEV,0,0,0
8639,6024,-31.83489,115.803068,WA,Hybrid/PHEV,74,101,131
8640,6025,-31.79583,115.754405,WA,ICE,23797,23989,24299
8641,6025,-31.79583,115.754405,WA,BEV,16,41,92
8642,6025,-31.79583,115.754405,WA,HFCEV,0,0,0
8643,6025,-31.79583,115.754405,WA,Hybrid/PHEV,196,300,370
8644,6026,-31.801707,115.799832,WA,ICE,17209,17520,17330
8645,6026,-31.801707,115.799832,WA,BEV,4,19,43
8646,6026,-31.801707,115.799832,WA,HFCEV,0,0,0
8647,6026,-31.801707,115.799832,WA,Hybrid/PHEV,130,187,243
8648,6027,-31.763347,115.756405,WA,ICE,32983,33221,33207
8649,6027,-31.763347,115.756405,WA,BEV,23,46,101
8650,6027,-31.763347,115.756405,WA,HFCEV,0,0,0
8651,6027,-31.763347,115.756405,WA,Hybrid/PHEV,274,378,454
8652,6028,-31.733717,115.747655,WA,ICE,17433,17718,17985
8653,6028,-31.733717,115.747655,WA,BEV,6,31,56
8654,6028,-31.733717,115.747655,WA,HFCEV,0,0,0
8655,6028,-31.733717,115.747655,WA,Hybrid/PHEV,131,194,279
8656,6029,-31.876897,115.755689,WA,ICE,2335,2328,2297
8657,6029,-31.876897,115.755689,WA,BEV,3,8,19
8658,6029,-31.876897,115.755689,WA,HFCEV,0,0,0
8659,6029,-31.876897,115.755689,WA,Hybrid/PHEV,39,51,59
8660,6030,-31.687341,115.711684,WA,ICE,28358,29001,29245
8661,6030,-31.687341,115.711684,WA,BEV,12,28,66
8662,6030,-31.687341,115.711684,WA,HFCEV,0,0,0
8663,6030,-31.687341,115.711684,WA,Hybrid/PHEV,174,272,334
8664,6031,-31.692538,115.772138,WA,ICE,12341,12713,13183
8665,6031,-31.692538,115.772138,WA,BEV,3,7,16
8666,6031,-31.692538,115.772138,WA,HFCEV,0,0,0
8667,6031,-31.692538,115.772138,WA,Hybrid/PHEV,79,106,142
8668,6032,-31.643227,115.74887,WA,ICE,219,218,229
8669,6032,-31.643227,115.74887,WA,BEV,0,3,3
8670,6032,-31.643227,115.74887,WA,HFCEV,0,0,0
8671,6032,-31.643227,115.74887,WA,Hybrid/PHEV,0,0,3
8672,6033,-31.609115,115.711357,WA,ICE,560,559,578
8673,6033,-31.609115,115.711357,WA,BEV,0,0,3
8674,6033,-31.609115,115.711357,WA,HFCEV,0,0,0
8675,6033,-31.609115,115.711357,WA,Hybrid/PHEV,0,3,3
8676,6034,-31.585614,115.663878,WA,ICE,2116,2375,2668
8677,6034,-31.585614,115.663878,WA,BEV,0,3,3
8678,6034,-31.585614,115.663878,WA,HFCEV,0,0,0
8679,6034,-31.585614,115.663878,WA,Hybrid/PHEV,21,32,53
8680,6035,-31.524716,115.729901,WA,ICE,7166,7302,7630
8681,6035,-31.524716,115.729901,WA,BEV,0,5,10
8682,6035,-31.524716,115.729901,WA,HFCEV,0,0,0
8683,6035,-31.524716,115.729901,WA,Hybrid/PHEV,46,69,89
8684,6036,-31.649385,115.70986,WA,ICE,10701,11108,11460
8685,6036,-31.649385,115.70986,WA,BEV,3,12,30
8686,6036,-31.649385,115.70986,WA,HFCEV,0,0,0
8687,6036,-31.649385,115.70986,WA,Hybrid/PHEV,83,107,151
8688,6037,-31.48847,115.616105,WA,ICE,2888,3034,3197
8689,6037,-31.48847,115.616105,WA,BEV,3,0,4
8690,6037,-31.48847,115.616105,WA,HFCEV,0,0,0
8691,6037,-31.48847,115.616105,WA,Hybrid/PHEV,16,21,26
8692,6038,-32.289149,115.723047,WA,ICE,5828,6358,6943
8693,6038,-32.289149,115.723047,WA,BEV,0,7,16
8694,6038,-32.289149,115.723047,WA,HFCEV,0,0,0
8695,6038,-32.289149,115.723047,WA,Hybrid/PHEV,53,68,108
8696,6041,-31.379673,115.568551,WA,ICE,1643,1688,1732
8697,6041,-31.379673,115.568551,WA,BEV,0,0,3
8698,6041,-31.379673,115.568551,WA,HFCEV,0,0,0
8699,6041,-31.379673,115.568551,WA,Hybrid/PHEV,7,11,17
8700,6042,-31.254414,115.508625,WA,ICE,81,105,109
8701,6042,-31.254414,115.508625,WA,BEV,0,0,3
8702,6042,-31.254414,115.508625,WA,HFCEV,0,0,0
8703,6042,-31.254414,115.508625,WA,Hybrid/PHEV,0,0,0
8704,6043,-31.141763,115.424522,WA,ICE,305,336,340
8705,6043,-31.141763,115.424522,WA,BEV,0,0,0
8706,6043,-31.141763,115.424522,WA,HFCEV,0,0,0
8707,6043,-31.141763,115.424522,WA,Hybrid/PHEV,3,0,3
8708,6044,-30.972846,115.424656,WA,ICE,1420,1458,1476
8709,6044,-30.972846,115.424656,WA,BEV,0,3,3
8710,6044,-30.972846,115.424656,WA,HFCEV,0,0,0
8711,6044,-30.972846,115.424656,WA,Hybrid/PHEV,3,6,7
8712,6050,-31.930574,115.871864,WA,ICE,10616,10682,10668
8713,6050,-31.930574,115.871864,WA,BEV,26,59,115
8714,6050,-31.930574,115.871864,WA,HFCEV,0,0,0
8715,6050,-31.930574,115.871864,WA,Hybrid/PHEV,137,182,229
8716,6051,-31.938107,115.899589,WA,ICE,10005,9543,10424
8717,6051,-31.938107,115.899589,WA,BEV,13,22,40
8718,6051,-31.938107,115.899589,WA,HFCEV,0,0,0
8719,6051,-31.938107,115.899589,WA,Hybrid/PHEV,133,169,211
8720,6052,-31.915463,115.883976,WA,ICE,7750,7954,8116
8721,6052,-31.915463,115.883976,WA,BEV,7,17,43
8722,6052,-31.915463,115.883976,WA,HFCEV,0,0,0
8723,6052,-31.915463,115.883976,WA,Hybrid/PHEV,79,98,136
8724,6053,-31.920863,115.914851,WA,ICE,12031,12245,12463
8725,6053,-31.920863,115.914851,WA,BEV,6,27,65
8726,6053,-31.920863,115.914851,WA,HFCEV,0,0,0
8727,6053,-31.920863,115.914851,WA,Hybrid/PHEV,139,266,321
8728,6054,-31.901801,115.942572,WA,ICE,17722,18081,18588
8729,6054,-31.901801,115.942572,WA,BEV,13,27,65
8730,6054,-31.901801,115.942572,WA,HFCEV,0,0,0
8731,6054,-31.901801,115.942572,WA,Hybrid/PHEV,220,269,302
8732,6055,-31.842527,115.980754,WA,ICE,22212,23906,25481
8733,6055,-31.842527,115.980754,WA,BEV,12,37,89
8734,6055,-31.842527,115.980754,WA,HFCEV,0,0,0
8735,6055,-31.842527,115.980754,WA,Hybrid/PHEV,222,346,495
8736,6056,-31.838398,116.0261,WA,ICE,34276,35081,35634
8737,6056,-31.838398,116.0261,WA,BEV,17,47,92
8738,6056,-31.838398,116.0261,WA,HFCEV,0,0,0
8739,6056,-31.838398,116.0261,WA,Hybrid/PHEV,307,404,520
8740,6057,-31.94994,116.004245,WA,ICE,13447,13602,14119
8741,6057,-31.94994,116.004245,WA,BEV,4,12,26
8742,6057,-31.94994,116.004245,WA,HFCEV,0,0,0
8743,6057,-31.94994,116.004245,WA,Hybrid/PHEV,96,125,156
8744,6058,-31.985241,116.006688,WA,ICE,10604,10824,11173
8745,6058,-31.985241,116.006688,WA,BEV,7,12,20
8746,6058,-31.985241,116.006688,WA,HFCEV,0,0,0
8747,6058,-31.985241,116.006688,WA,Hybrid/PHEV,68,92,137
8748,6059,-31.882862,115.861726,WA,ICE,17497,17578,17904
8749,6059,-31.882862,115.861726,WA,BEV,9,25,66
8750,6059,-31.882862,115.861726,WA,HFCEV,0,0,0
8751,6059,-31.882862,115.861726,WA,Hybrid/PHEV,219,271,345
8752,6060,-31.89415,115.84939,WA,ICE,16793,16810,17400
8753,6060,-31.89415,115.84939,WA,BEV,8,21,51
8754,6060,-31.89415,115.84939,WA,HFCEV,0,0,0
8755,6060,-31.89415,115.84939,WA,Hybrid/PHEV,179,239,323
8756,6061,-31.864113,115.843478,WA,ICE,26358,26453,26974
8757,6061,-31.864113,115.843478,WA,BEV,8,17,48
8758,6061,-31.864113,115.843478,WA,HFCEV,0,0,0
8759,6061,-31.864113,115.843478,WA,Hybrid/PHEV,373,468,530
8760,6062,-31.886322,115.89088,WA,ICE,25383,25822,26110
8761,6062,-31.886322,115.89088,WA,BEV,13,31,62
8762,6062,-31.886322,115.89088,WA,HFCEV,0,0,0
8763,6062,-31.886322,115.89088,WA,Hybrid/PHEV,274,377,478
8764,6063,-31.8589186,115.9421996,WA,ICE,10382,10712,10926
8765,6063,-31.8589186,115.9421996,WA,BEV,0,4,22
8766,6063,-31.8589186,115.9421996,WA,HFCEV,0,0,0
8767,6063,-31.8589186,115.9421996,WA,Hybrid/PHEV,98,107,148
8768,6064,-31.835333,115.849098,WA,ICE,21651,21778,21898
8769,6064,-31.835333,115.849098,WA,BEV,8,10,20
8770,6064,-31.835333,115.849098,WA,HFCEV,0,0,0
8771,6064,-31.835333,115.849098,WA,Hybrid/PHEV,215,292,375
8772,6065,-31.69444,115.845329,WA,ICE,56220,57860,58597
8773,6065,-31.69444,115.845329,WA,BEV,28,78,181
8774,6065,-31.69444,115.845329,WA,HFCEV,0,0,0
8775,6065,-31.69444,115.845329,WA,Hybrid/PHEV,535,723,965
8776,6066,-31.84269,115.896508,WA,ICE,13754,13802,13788
8777,6066,-31.84269,115.896508,WA,BEV,8,14,29
8778,6066,-31.84269,115.896508,WA,HFCEV,0,0,0
8779,6066,-31.84269,115.896508,WA,Hybrid/PHEV,124,153,189
8780,6067,-31.816059,115.899644,WA,ICE,4,10,5
8781,6067,-31.816059,115.899644,WA,BEV,0,0,0
8782,6067,-31.816059,115.899644,WA,HFCEV,0,0,0
8783,6067,-31.816059,115.899644,WA,Hybrid/PHEV,0,0,0
8784,6068,-31.826199,115.941108,WA,ICE,66,71,32
8785,6068,-31.826199,115.941108,WA,BEV,0,0,0
8786,6068,-31.826199,115.941108,WA,HFCEV,0,0,0
8787,6068,-31.826199,115.941108,WA,Hybrid/PHEV,0,0,0
8788,6069,-31.771612,116.007663,WA,ICE,30347,31403,32612
8789,6069,-31.771612,116.007663,WA,BEV,12,40,94
8790,6069,-31.771612,116.007663,WA,HFCEV,0,0,0
8791,6069,-31.771612,116.007663,WA,Hybrid/PHEV,259,364,484
8792,6070,-31.929036,116.079266,WA,ICE,3074,3102,3158
8793,6070,-31.929036,116.079266,WA,BEV,4,16,24
8794,6070,-31.929036,116.079266,WA,HFCEV,0,0,0
8795,6070,-31.929036,116.079266,WA,Hybrid/PHEV,30,36,44
8796,6071,-31.889087,116.100432,WA,ICE,3149,3198,3241
8797,6071,-31.889087,116.100432,WA,BEV,5,12,27
8798,6071,-31.889087,116.100432,WA,HFCEV,0,0,0
8799,6071,-31.889087,116.100432,WA,Hybrid/PHEV,32,37,42
8800,6072,-31.907828,116.132045,WA,ICE,795,799,824
8801,6072,-31.907828,116.132045,WA,BEV,0,0,3
8802,6072,-31.907828,116.132045,WA,HFCEV,0,0,0
8803,6072,-31.907828,116.132045,WA,Hybrid/PHEV,6,10,12
8804,6073,-31.949349,116.28143,WA,ICE,2979,2981,2990
8805,6073,-31.949349,116.28143,WA,BEV,0,3,7
8806,6073,-31.949349,116.28143,WA,HFCEV,0,0,0
8807,6073,-31.949349,116.28143,WA,Hybrid/PHEV,22,27,42
8808,6074,-31.896593,116.20454,WA,ICE,935,944,978
8809,6074,-31.896593,116.20454,WA,BEV,3,3,3
8810,6074,-31.896593,116.20454,WA,HFCEV,0,0,0
8811,6074,-31.896593,116.20454,WA,Hybrid/PHEV,6,7,11
8812,6076,-32.108961,116.208263,WA,ICE,19234,19241,19277
8813,6076,-32.108961,116.208263,WA,BEV,25,34,72
8814,6076,-32.108961,116.208263,WA,HFCEV,0,0,0
8815,6076,-32.108961,116.208263,WA,Hybrid/PHEV,223,296,351
8816,6077,-31.69444,115.845329,WA,ICE,1907,2099,2226
8817,6077,-31.69444,115.845329,WA,BEV,3,3,7
8818,6077,-31.69444,115.845329,WA,HFCEV,0,0,0
8819,6077,-31.69444,115.845329,WA,Hybrid/PHEV,16,25,30
8820,6078,-31.69444,115.845329,WA,ICE,914,956,950
8821,6078,-31.69444,115.845329,WA,BEV,0,0,0
8822,6078,-31.69444,115.845329,WA,HFCEV,0,0,0
8823,6078,-31.69444,115.845329,WA,Hybrid/PHEV,5,6,10
8824,6079,-31.69444,115.845329,WA,ICE,40,46,47
8825,6079,-31.69444,115.845329,WA,BEV,0,0,0
8826,6079,-31.69444,115.845329,WA,HFCEV,0,0,0
8827,6079,-31.69444,115.845329,WA,Hybrid/PHEV,0,0,0
8828,6081,-31.876046,116.146074,WA,ICE,4486,4545,4610
8829,6081,-31.876046,116.146074,WA,BEV,3,3,15
8830,6081,-31.876046,116.146074,WA,HFCEV,0,0,0
8831,6081,-31.876046,116.146074,WA,Hybrid/PHEV,34,42,52
8832,6082,-31.738368,116.295706,WA,ICE,3005,3075,3079
8833,6082,-31.738368,116.295706,WA,BEV,0,3,6
8834,6082,-31.738368,116.295706,WA,HFCEV,0,0,0
8835,6082,-31.738368,116.295706,WA,Hybrid/PHEV,15,27,28
8836,6083,-31.793051,116.196639,WA,ICE,3829,3895,3987
8837,6083,-31.793051,116.196639,WA,BEV,3,5,12
8838,6083,-31.793051,116.196639,WA,HFCEV,0,0,0
8839,6083,-31.793051,116.196639,WA,Hybrid/PHEV,18,29,30
8840,6084,-31.622021,116.072828,WA,ICE,8127,8536,8878
8841,6084,-31.622021,116.072828,WA,BEV,0,6,12
8842,6084,-31.622021,116.072828,WA,HFCEV,0,0,0
8843,6084,-31.622021,116.072828,WA,Hybrid/PHEV,26,43,76
8844,6090,-31.862589,115.894254,WA,ICE,4676,4990,5444
8845,6090,-31.862589,115.894254,WA,BEV,5,19,38
